horizon,shock_col,shock_label,direction,htm_type,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
5,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-130.28488915636493,-201.51893350605738,-59.05084480667247,43.307223927101504,0.011528546534001646,-1.5019954073163995,-2.323220402406966,-0.680770412225833,2479,driscoll_kraay,cumulative,hp
6,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-39.684187232195335,-111.47586983252558,32.1074953681349,43.64624391131207,0.011528546534001646,-0.4575009991703979,-1.2851547527825813,0.37015275444178547,2452,driscoll_kraay,cumulative,hp
7,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-73.27540859891253,-203.02656385156365,56.47574665373857,78.8831012842939,0.011528546534001646,-0.8447589578305474,-2.340601189001208,0.6510832733401128,2425,driscoll_kraay,cumulative,hp
8,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-106.17915371772426,-243.27444826934044,30.916140833891916,83.34802094561142,0.011528546534001646,-1.224091314575698,-2.8046007974066676,0.3564181682552714,2398,driscoll_kraay,cumulative,hp
9,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-93.87250906488818,-170.7689463731823,-16.976071756594067,46.74971441125248,0.011528546534001646,-1.0822135890180546,-1.9687177448256636,-0.19570943321044576,2371,driscoll_kraay,cumulative,hp
10,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-80.09307585163477,-153.9149679514529,-6.271183751816636,44.880523646737906,0.011528546534001646,-0.9233567520068948,-1.7744158703076967,-0.07229763370609311,2344,driscoll_kraay,cumulative,hp
11,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-21.02448061704343,-95.57816299937718,53.52920176529032,45.32542054851992,0.011528546534001646,-0.24238170314680083,-1.1018772997727142,0.6171138934791125,2317,driscoll_kraay,cumulative,hp
12,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-63.02543035533988,-162.91602734904228,36.86516663836254,60.72917088606663,0.011528546534001646,-0.7265916066770156,-1.8781850024281186,0.42500178907408753,2290,driscoll_kraay,cumulative,hp
13,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-26.86764838202144,-146.2653600854882,92.53006332144533,72.58865454475445,0.011528546534001646,-0.3097449346313282,-1.6862270100580576,1.0667371407954014,2263,driscoll_kraay,cumulative,hp
14,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-56.18402946360357,-151.74132240960637,39.37326348239922,58.094709085516726,0.011528546534001646,-0.6477201981388733,-1.7493568965300936,0.45391650025234703,2236,driscoll_kraay,cumulative,hp
15,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-128.99827213136783,-197.75069585024056,-60.24584841249511,41.79850571038145,0.011528546534001646,-1.4871625830722817,-2.2797780992407044,-0.694547066903859,2209,driscoll_kraay,cumulative,hp
16,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,9.223745114994337,-75.1475586889764,93.59504891896509,51.29411056492748,0.011528546534001646,0.10633637477598257,-0.8663421272624842,1.0790148768144494,2182,driscoll_kraay,cumulative,hp
17,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-68.45449571589539,-190.09429380190812,53.185302370117356,73.95174627875961,0.011528546534001646,-0.7891808393223163,-2.1915109119434786,0.613149233298846,2155,driscoll_kraay,cumulative,hp
18,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,-27.111551570936932,-142.84948505850502,88.62638191663115,70.36366737511698,0.011528546534001646,-0.31255678389453184,-1.6468469358551479,1.021733368066084,2128,driscoll_kraay,cumulative,hp
19,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,46.25556915237199,-41.141670530934775,133.65280883567874,53.133748955696745,0.011528546534001646,0.5332594814298516,-0.4743036632024457,1.5408226260621487,2101,driscoll_kraay,cumulative,hp
20,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,56.41641485791441,-19.276098459423558,132.10892817525237,46.017780595848194,0.011528546534001646,0.6503992639710081,-0.22222539808346192,1.523023926025478,2074,driscoll_kraay,cumulative,hp
21,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,36.41699631416953,-48.1389053873938,120.97289801573285,51.40633811792543,0.011528546534001646,0.41983503663646987,-0.5549716108544719,1.3946416841274116,2047,driscoll_kraay,cumulative,hp
22,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,111.86056885425705,0.5822983620459752,223.13883934646813,67.65238478906558,0.011528546534001646,1.2895897733561976,0.006713053763519963,2.5724664929488754,2020,driscoll_kraay,cumulative,hp
23,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,64.25158804172314,-22.734598259281967,151.23777434272824,52.88384624364602,0.011528546534001646,0.7407274226225089,-0.26209687396396497,1.7435517192089827,1993,driscoll_kraay,cumulative,hp
24,mp_shock_di,DI Surprise,Expansionary,PH2M,mp_neg_x_ph2m,70.83176608302048,-4.9379907649542645,146.60152293099523,46.06474132801982,0.011528546534001646,0.8165873113736211,-0.05692785631824562,1.690102479065488,1966,driscoll_kraay,cumulative,hp
0,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,17.863100390522664,-50.87663937415634,86.60284015520166,41.790794413773725,0.013506336752599712,0.24126504931989454,-0.6871570242279295,1.1696871228677184,2614,driscoll_kraay,cumulative,hp
1,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,12.321522489708512,-96.65504070862062,121.29808568803765,66.2530461146889,0.013506336752599712,0.16641863205073398,-1.305455528646864,1.638292792748332,2587,driscoll_kraay,cumulative,hp
2,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,59.201526942521056,-26.81904700372567,145.22210088876778,52.29679561559225,0.013506336752599712,0.7995957591537942,-0.3622270802161192,1.9614185985237076,2560,driscoll_kraay,cumulative,hp
3,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,52.99882150450596,-0.33901297646333006,106.33665598547526,32.42710087208443,0.013506336752599712,0.7158199307307809,-0.004578823423614896,1.4362186848851768,2533,driscoll_kraay,cumulative,hp
4,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,37.34994292750287,-59.1379722889692,133.83785814397496,58.66048725277778,0.013506336752599712,0.5044609068692337,-0.7987373686007281,1.8076591823391956,2506,driscoll_kraay,cumulative,hp
5,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,27.48917440496437,-79.33426212435197,134.3126109342807,64.94403804629114,0.013506336752599712,0.3712780465643936,-1.0715152602705142,1.8140713533993016,2479,driscoll_kraay,cumulative,hp
6,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,29.206421542950846,-63.73097748630731,122.14382057220901,56.501926679947744,0.013506336752599712,0.394471764697477,-0.8607720435024172,1.6497155728973714,2452,driscoll_kraay,cumulative,hp
7,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,155.17259040211474,70.3347905465132,240.01039025771627,51.57772002657627,0.013506336752599712,2.0958132607441837,0.9499653665447741,3.241661154943593,2425,driscoll_kraay,cumulative,hp
8,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,99.67647957374896,16.12192307007726,183.23103607742067,50.79756346376518,0.013506336752599712,1.3462640994366801,0.21774812208396965,2.474780076789391,2398,driscoll_kraay,cumulative,hp
9,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-6.660214787517098,-78.7186664404304,65.39823686539621,43.808427979372574,0.013506336752599712,-0.08995510376485026,-1.0632008176600227,0.8832906101303223,2371,driscoll_kraay,cumulative,hp
10,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-3.6745831249565866,-101.7610014647852,94.41183521487203,59.63230814745468,0.013506336752599712,-0.049630157111083845,-1.3744183540651815,1.2751580398430138,2344,driscoll_kraay,cumulative,hp
11,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-25.381739413394452,-92.68292504700509,41.91944622021617,40.916215601715805,0.013506336752599712,-0.34281431988403815,-1.2518067969008093,0.5661781571327328,2317,driscoll_kraay,cumulative,hp
12,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-48.74748584077859,-148.09128867363864,50.596316992081476,60.396743640333064,0.013506336752599712,-0.6583999596081419,-2.000170814952619,0.6833708957363354,2290,driscoll_kraay,cumulative,hp
13,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,25.253248125508907,-119.0811513341696,169.58764758518743,87.74908423139395,0.013506336752599712,0.34107887328008074,-1.6083501308065833,2.290507877366745,2263,driscoll_kraay,cumulative,hp
14,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,104.80654063872655,25.962157321138136,183.65092395631495,47.933981495798214,0.013506336752599712,1.4155524317416677,0.3506536396032637,2.4804512238800718,2236,driscoll_kraay,cumulative,hp
15,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,105.15050340601938,37.497239609337086,172.8037672027017,41.13026392632218,0.013506336752599712,1.4201981087070807,0.5064503454566271,2.3339458719575346,2209,driscoll_kraay,cumulative,hp
16,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-26.941280329581904,-73.05751974984804,19.174959090684236,28.036682817629654,0.013506336752599712,-0.36387800467752374,-0.986739464051152,0.25898345469610445,2182,driscoll_kraay,cumulative,hp
17,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,17.3904532239055,-41.76761549875326,76.54852194656425,35.96555204264635,0.013506336752599712,0.234881317522401,-0.5641274802792645,1.0338901153240665,2155,driscoll_kraay,cumulative,hp
18,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,60.19784416682021,-15.008830309438586,135.404518643079,45.72241155320603,0.013506336752599712,0.813052355097594,-0.2027143164219029,1.828819026617091,2128,driscoll_kraay,cumulative,hp
19,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,59.96823910151517,-10.148099222952524,130.08457742598284,42.62770691299715,0.013506336752599712,0.8099512317654814,-0.13706364550399225,1.7569661090349549,2101,driscoll_kraay,cumulative,hp
20,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,80.55104297342464,14.151054327329462,146.95103161951982,40.36832673625749,0.013506336752599712,1.087949512172204,0.1911289051492451,1.984770119195163,2074,driscoll_kraay,cumulative,hp
21,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,113.6306924072532,38.57273710711503,188.6886477073914,45.63199671404721,0.013506336752599712,1.534734397083437,0.5209763768381944,2.54849241732868,2047,driscoll_kraay,cumulative,hp
22,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,-16.10422866625201,-57.32069332456301,25.112235992058988,25.05783127627016,0.013506336752599712,-0.21750913550726936,-0.7741925869340424,0.3391743159195036,2020,driscoll_kraay,cumulative,hp
23,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,46.312471658874074,-29.851666708190393,122.47661002593854,46.304508266930156,0.013506336752599712,0.6255118380699835,-0.4031866631871892,1.654210339327156,1993,driscoll_kraay,cumulative,hp
24,mp_shock_di,DI Surprise,Expansionary,WH2M,mp_neg_x_wh2m,38.36162221514949,-51.54253731798472,128.2657817482837,54.65784800545458,0.013506336752599712,0.5181249880138191,-0.6961508661001392,1.7324008421277775,1966,driscoll_kraay,cumulative,hp
0,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,46.90179661896979,4.168951354969323,89.63464188297026,25.979725225277583,0.03387110081538869,1.5886154817039821,0.14120697163861723,3.036023991769347,2614,driscoll_kraay,cumulative,hp
1,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,18.00023528744887,-27.409964098233136,63.41043467313088,27.60744095500101,0.03387110081538869,0.6096877841218976,-0.9284056573174391,2.1477812255612343,2587,driscoll_kraay,cumulative,hp
2,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,-5.663560269397766,-40.851671421576135,29.524550882780606,21.392852577037566,0.03387110081538869,-0.19183102085880163,-1.3836910811973382,1.000029039479735,2560,driscoll_kraay,cumulative,hp
3,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,33.95252081829903,-8.92454366198777,76.82958529858583,26.06740428311182,0.03387110081538869,1.1500092555731896,-0.3022841181065259,2.6023026292529052,2533,driscoll_kraay,cumulative,hp
4,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,22.22523242473068,-38.11497583404531,82.56544068350668,36.68424184990184,0.03387110081538869,0.7527930881034984,-1.2909961890510522,2.7965823652580495,2506,driscoll_kraay,cumulative,hp
5,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,22.033466740030306,-19.2674880953536,63.33442157541421,25.109197656651073,0.03387110081538869,0.7462977732640801,-0.6526110317370232,2.1452065782651832,2479,driscoll_kraay,cumulative,hp
6,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,40.814050592193766,0.6522796787339686,80.97582150565356,24.416623008513263,0.03387110081538869,1.3824168222925695,0.022093430758227596,2.7427402138269112,2452,driscoll_kraay,cumulative,hp
7,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,41.33611366587715,1.6421257469193264,81.03010158483497,24.132231141153643,0.03387110081538869,1.400099673293291,0.05562060672544996,2.7445787398611317,2425,driscoll_kraay,cumulative,hp
8,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,70.935692260129,27.370408113127887,114.50097640713011,26.485812131346826,0.03387110081538869,2.4026699839522165,0.9270658525580872,3.8782741153463456,2398,driscoll_kraay,cumulative,hp
9,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,66.35219964156182,19.14694310388773,113.55745617923591,28.69875821422668,0.03387110081538869,2.2474220433821377,0.6485280401782925,3.846316046585983,2371,driscoll_kraay,cumulative,hp
10,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,26.422713874353523,-32.60224328741137,85.44767103611842,35.88462595979449,0.03387110081538869,0.8949664054543977,-1.1042738691957397,2.894206680104535,2344,driscoll_kraay,cumulative,hp
11,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,70.93589508098773,23.131899870393838,118.73989029158163,29.062765480958063,0.03387110081538869,2.40267685371797,0.7835029125615862,4.021850794874354,2317,driscoll_kraay,cumulative,hp
12,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,42.191481155800744,-11.372725380739688,95.75568769234118,32.56472530982281,0.03387110081538869,1.429071911778699,-0.3852067279167637,3.243350551474162,2290,driscoll_kraay,cumulative,hp
13,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,52.710605515816574,-1.9490903011600054,107.37030133279316,33.23073550215008,0.03387110081538869,1.7853662334664062,-0.06601783408888684,3.6367503010216997,2263,driscoll_kraay,cumulative,hp
14,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,41.769669617580504,-12.03304164892554,95.57238088408656,32.70972588984868,0.03387110081538869,1.4147846906425472,-0.4075723668065279,3.2371417480916223,2236,driscoll_kraay,cumulative,hp
15,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,53.21786290198401,-8.27668347337569,114.71240927734371,37.38602959421506,0.03387110081538869,1.802547599532634,-0.28034038034376946,3.8854355794090374,2209,driscoll_kraay,cumulative,hp
16,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,44.642486484791114,-10.856704176416663,100.1416771459989,33.74111212805514,0.03387110081538869,1.5120901603759869,-0.3677285216822602,3.391908842434234,2182,driscoll_kraay,cumulative,hp
17,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,40.826722902562125,-12.890329086190505,94.54377489131475,32.65764874672186,0.03387110081538869,1.38284604739462,-0.43660963602189573,3.202301730811136,2155,driscoll_kraay,cumulative,hp
18,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,45.711399737503925,-3.0248946538323835,94.44769412884023,29.629563137276154,0.03387110081538869,1.5482954289215274,-0.10245651177588692,3.1990473696189414,2128,driscoll_kraay,cumulative,hp
19,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,9.669802341450811,-41.5000885948713,60.83969327777292,31.109084782917154,0.03387110081538869,0.327526849972162,-1.405653684644448,2.0607073845887722,2101,driscoll_kraay,cumulative,hp
20,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,9.493706751347993,-39.92506567034842,58.9124791730444,30.04448031846327,0.03387110081538869,0.3215622984866441,-1.352305924381385,1.9954305213546735,2074,driscoll_kraay,cumulative,hp
21,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,6.544547811390011,-36.42826048280502,49.517356105585044,26.12561238889062,0.03387110081538869,0.22167103871072244,-1.2338652833423287,1.6772073607637736,2047,driscoll_kraay,cumulative,hp
22,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,-39.169801010254204,-104.61513484873176,26.275532828223348,39.78793782384893,0.03387110081538869,-1.326724278937034,-3.5434297792768756,0.8899812214028081,2020,driscoll_kraay,cumulative,hp
23,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,-27.226764088208846,-89.07621841695192,34.62269024053422,37.601798309174306,0.03387110081538869,-0.9222004713085261,-3.017109574254161,1.1727086316371085,1993,driscoll_kraay,cumulative,hp
24,eps_rr,eps_rr (OLS),Full (Signed),PH2M,mp_x_ph2m,-30.393889497243016,-83.88225013757992,23.094471143093884,32.5186142790534,0.03387110081538869,-1.0294744953329016,-2.841184151031621,0.7822351603658177,1966,driscoll_kraay,cumulative,hp
0,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-3.6590698533535817,-27.368701705984332,20.050561999277168,14.414432666919765,0.04034387483328886,-0.14762105616995755,-1.1041594759758513,0.8089173636359361,2614,driscoll_kraay,cumulative,hp
1,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,0.8261664728887815,-30.4476215180921,32.099954463869665,19.013113068877075,0.04034387483328886,0.03333075677368474,-1.2283750314972604,1.29503654504463,2587,driscoll_kraay,cumulative,hp
2,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-16.22540796733674,-42.082050701224716,9.631234766551241,15.719722600369009,0.04034387483328886,-0.6545958281532813,-1.6977529862183258,0.38856132991176334,2560,driscoll_kraay,cumulative,hp
3,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-21.4505250590457,-49.868621564427755,6.967571446336361,17.276975920375,0.04034387483328886,-0.8653972980904658,-2.011893426503923,0.2810988303229916,2533,driscoll_kraay,cumulative,hp
4,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-10.440741280409723,-47.62243870208708,26.74095614126763,22.604866969584968,0.04034387483328886,-0.42121995938360196,-1.9212737062529726,1.0788337874857685,2506,driscoll_kraay,cumulative,hp
5,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-10.891885441887156,-43.85135307471711,22.0675821909428,20.037933523553804,0.04034387483328886,-0.4394208629660166,-1.7691334997167438,0.8902917737847108,2479,driscoll_kraay,cumulative,hp
6,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-11.536763364445719,-47.43437925053673,24.360852521645292,21.824200827293495,0.04034387483328886,-0.4654377371564706,-1.913686659278408,0.982811184965467,2452,driscoll_kraay,cumulative,hp
7,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-20.465874680358436,-55.68853958250686,14.756790221789988,21.413859765400026,0.04034387483328886,-0.8256726864581565,-2.246691470565309,0.5953460976489963,2425,driscoll_kraay,cumulative,hp
8,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-17.095101815440643,-48.27032318539935,14.080119554518067,18.95318881822819,0.04034387483328886,-0.6896826479044665,-1.9474118767541526,0.5680465809452199,2398,driscoll_kraay,cumulative,hp
9,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-7.631221069655594,-35.925479471509426,20.663037332198236,17.20168769928402,0.04034387483328886,-0.30787302765934205,-1.4493730471244648,0.8336269918057807,2371,driscoll_kraay,cumulative,hp
10,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-5.620173024458722,-45.6800584783885,34.43971242947106,24.354681047319524,0.04034387483328886,-0.22673955704018917,-1.8429105616294215,1.389431447549043,2344,driscoll_kraay,cumulative,hp
11,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,0.7533540615441299,-36.62014969882255,38.12685782191081,22.72147694359513,0.04034387483328886,0.03039322196408617,-1.4773987358255978,1.5381851797537702,2317,driscoll_kraay,cumulative,hp
12,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,14.052373592798688,-19.32494099355811,47.429688179155484,20.291966433643967,0.04034387483328886,0.566927201338484,-0.7796430006048013,1.9134974032817693,2290,driscoll_kraay,cumulative,hp
13,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-7.194849834868679,-43.22929000983025,28.839590340092897,21.907384088483823,0.04034387483328886,-0.29026812118225104,-1.7440370652885364,1.1635008229240345,2263,driscoll_kraay,cumulative,hp
14,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,27.63889741412054,-8.93182918956936,64.20962401781044,22.233423086690777,0.04034387483328886,1.1150602178053903,-0.36034459885630216,2.590465034467083,2236,driscoll_kraay,cumulative,hp
15,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,28.444552353826733,-13.792055968482362,70.68116067613583,25.67803458632931,0.04034387483328886,1.147563459851718,-0.556424979686167,2.851551899389603,2209,driscoll_kraay,cumulative,hp
16,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,11.272367069546084,-18.06474437143237,40.60947851052454,17.835697329099784,0.04034387483328886,0.45477096612865436,-0.728801785816427,1.638343718073736,2182,driscoll_kraay,cumulative,hp
17,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,19.633804072121645,-11.564768039713343,50.83237618395663,18.96738506128208,0.04034387483328886,0.7921037339869929,-0.4665675542702145,2.0507750222442,2155,driscoll_kraay,cumulative,hp
18,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,4.651129336470672,-37.48634734548155,46.7886060184229,25.61776682831573,0.04034387483328886,0.18764457978401067,-1.5123445052632978,1.8876336648313194,2128,driscoll_kraay,cumulative,hp
19,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,2.0981055442586225,-37.58149394227644,41.77770503079368,24.123483595361726,0.04034387483328886,0.08464570746459928,-1.5161830876552043,1.685474502584403,2101,driscoll_kraay,cumulative,hp
20,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-4.568928906054166,-42.86981364947079,33.731955837362456,23.285284548025395,0.04034387483328886,-0.18432829590804467,-1.7295343960006682,1.3608778041845786,2074,driscoll_kraay,cumulative,hp
21,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-25.004968819744743,-65.53660519060112,15.52666755111164,24.64148524022569,0.04034387483328886,-1.0087973322740726,-2.6440005968082807,0.6264059322601357,2047,driscoll_kraay,cumulative,hp
22,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,13.8223836221291,-37.67480766479223,65.31957490905043,31.308069267151065,0.04034387483328886,0.5576485147488783,-1.5199477247966098,2.635244754294366,2020,driscoll_kraay,cumulative,hp
23,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,7.2281104871976005,-34.38120335927276,48.83742433366797,25.296666624122647,0.04034387483328886,0.2916099847766826,-1.387070964944351,1.9702909344977162,1993,driscoll_kraay,cumulative,hp
24,eps_rr,eps_rr (OLS),Full (Signed),WH2M,mp_x_wh2m,-20.92221117280944,-53.345836771737304,11.501414426118423,19.71216469821753,0.04034387483328886,-0.8440830687914619,-2.152177761596028,0.46401162401310453,1966,driscoll_kraay,cumulative,hp
0,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,74.77785645909844,32.730453063383735,116.82525985481315,25.56300615857489,0.015225064354863913,1.13849767690855,0.49832325425387003,1.7786720995632297,2614,driscoll_kraay,cumulative,hp
1,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,-0.7497356458039135,-74.1658470304124,72.66637573880458,44.633826488668156,0.015225064354863913,-0.011414773456500039,-1.1291797939710213,1.1063502470580213,2587,driscoll_kraay,cumulative,hp
2,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,-32.759835731986755,-83.92600851871472,18.406337054741222,31.106824308469328,0.015225064354863913,-0.49877060727426864,-1.2777788807442887,0.2802376661957514,2560,driscoll_kraay,cumulative,hp
3,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,31.079297778904152,-34.23843516636832,96.39703072417662,39.710361989066854,0.015225064354863913,0.47318430878779477,-0.5212823788177934,1.4676509963933828,2533,driscoll_kraay,cumulative,hp
4,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,1.6007290030047263,-74.48716439178284,77.6886223977923,46.258154615135496,0.015225064354863913,0.024371202085444108,-1.1340718714762215,1.1828142756471098,2506,driscoll_kraay,cumulative,hp
5,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,37.73969209929412,-50.51880080425242,125.99818500284066,53.657353734947534,0.015225064354863913,0.5745892409445021,-0.7691519933752939,1.918330475264298,2479,driscoll_kraay,cumulative,hp
6,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,49.62017433961467,-11.431305295772887,110.67165397500223,37.11666414265613,0.015225064354863913,0.7554703476202003,-0.17404235878823887,1.6849830540286395,2452,driscoll_kraay,cumulative,hp
7,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,34.96986650148961,-50.18680742225654,120.12654042523576,51.7715816948243,0.015225064354863913,0.5324184679661791,-0.7640973727690177,1.8289343087013759,2425,driscoll_kraay,cumulative,hp
8,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,17.888651846441334,-68.96130662547536,104.73861031835803,52.80102560425521,0.015225064354863913,0.27235587558382446,-1.0499403313683655,1.5946520825360144,2398,driscoll_kraay,cumulative,hp
9,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,-9.999146047215948,-94.62903527349106,74.63074317905917,51.4513193390502,0.015225064354863913,-0.15223764206254592,-1.4407331518775885,1.1362578677524968,2371,driscoll_kraay,cumulative,hp
10,eps_rr,eps_rr (OLS),Contractionary,PH2M,mp_pos_x_ph2m,-48.81005692011986,-167.5663478635267,69.94623402328698,72.19869841154598,0.015225064354863913,-0.7431362577733955,-2.551208429931707,1.064935914384916,2344,driscoll_kraay,cumulative,hp
